item,swapped,prefix,continuation_class,continuation_id,continuation,continuation_type,score
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",situational inference,9,I thought she said she was on a diet.,vp1,-5.387274742126465
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",situational inference,10,"Right, last week was her seventh wedding anniversary.",vp1,-5.528942108154297
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",event association,11,I bet it was delicious!,vp1,-5.557087421417236
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",event association,12,Do you know much it was?,vp1,-5.5892157554626465
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",event association,13,I bet she got a strawberry flavor.,vp1,-5.667023181915283
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",event association,14,I wonder if she got it from that new bakery across the street.,vp1,-5.211794376373291
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",event association,15,I thought she baked it.,vp1,-5.734941005706787
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",lexical overlap,1,Are you saying that the child is missing?,vp2,-5.204514503479004
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",lexical overlap,2,She lost her child?,vp2,-5.393177509307861
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",lexical overlap,3,How did she lose her child?,vp2,-5.139126777648926
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",lexical overlap,4,Losing a child is unimaginable.,vp2,-5.31205940246582
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",lexical overlap,5,Where was the child last seen?,vp2,-5.218608379364014
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",situational inference,6,This is such a tragedy.,vp2,-5.379775047302246
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",situational inference,7,I don't even know what to say.,vp2,-5.2086005210876465
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",situational inference,8,I hope she's seeing a counselor.,vp2,-5.549358367919922
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",situational inference,9,She should go through this alone.,vp2,-5.666028022766113
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",situational inference,10,That's heartbreaking.,vp2,-5.394617080688477
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",event association,11,Loss like that is so difficult to handle.,vp2,-5.492908000946045
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",event association,12,"Her sister passed away just a month ago, too.",vp2,-5.405750274658203
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",event association,13,Grief can manifest in so many ways.,vp2,-5.37099552154541
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",event association,14,How's the rest of the family doing?,vp2,-5.056464195251465
7,FALSE,"The violinist, who bought an ice cream cake for dessert, has lost a child.",event association,15,Did she have ongoing medical issues?,vp2,-5.5901031494140625
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",lexical overlap,1,Is that her favorite dessert?,vp1,-5.49389123916626
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",lexical overlap,2,"Is that an ice cream, or a cake?",vp1,-5.24653959274292
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",lexical overlap,3,"I'm not surprised, she loves dessert.",vp1,-5.40462589263916
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",lexical overlap,4,"I've never had an ice cream cake, what is it like?",vp1,-4.9844584465026855
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",lexical overlap,5,Did she just get one cake?,vp1,-5.465451240539551
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",situational inference,6,Was it for a celebration?,vp1,-5.338850498199463
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",situational inference,7,I hope it didn't melt on her way back!,vp1,-5.357569694519043
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",situational inference,8,That sounds like a good treat after a long practice session.,vp1,-5.258209228515625
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",situational inference,9,I thought she said she was on a diet.,vp1,-5.184133052825928
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",situational inference,10,"Right, last week was her seventh wedding anniversary.",vp1,-5.595557689666748
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",event association,11,I bet it was delicious!,vp1,-5.4731831550598145
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",event association,12,Do you know much it was?,vp1,-5.639838218688965
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",event association,13,I bet she got a strawberry flavor.,vp1,-5.478135108947754
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",event association,14,I wonder if she got it from that new bakery across the street.,vp1,-5.106405258178711
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",event association,15,I thought she baked it.,vp1,-5.716170310974121
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",lexical overlap,1,Are you saying that the child is missing?,vp2,-5.390321254730225
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",lexical overlap,2,She lost her child?,vp2,-5.397206783294678
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",lexical overlap,3,How did she lose her child?,vp2,-5.2745208740234375
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",lexical overlap,4,Losing a child is unimaginable.,vp2,-5.3052287101745605
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",lexical overlap,5,Where was the child last seen?,vp2,-5.446133613586426
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",situational inference,6,This is such a tragedy.,vp2,-5.461239337921143
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",situational inference,7,I don't even know what to say.,vp2,-5.181726932525635
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",situational inference,8,I hope she's seeing a counselor.,vp2,-5.561722755432129
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",situational inference,9,She should go through this alone.,vp2,-5.57886266708374
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",situational inference,10,That's heartbreaking.,vp2,-5.464266300201416
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",event association,11,Loss like that is so difficult to handle.,vp2,-5.525306224822998
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",event association,12,"Her sister passed away just a month ago, too.",vp2,-5.428903102874756
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",event association,13,Grief can manifest in so many ways.,vp2,-5.296810150146484
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",event association,14,How's the rest of the family doing?,vp2,-5.09368896484375
7,TRUE,"The violinist, who has lost a child, bought an ice cream cake for dessert.",event association,15,Did she have ongoing medical issues?,vp2,-5.615504741668701
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",lexical overlap,1,"It wasn't just in high school, she did great in middle school, too.",vp1,-5.05162239074707
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",lexical overlap,2,How high are we talking about?,vp1,-5.132525444030762
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",lexical overlap,3,Was it just in high school?,vp1,-5.216817378997803
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",lexical overlap,4,And she gets low grades?,vp1,-5.402280807495117
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",lexical overlap,5,"Well, the one who used to get high grades was her sister, not her.",vp1,-4.796304702758789
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",situational inference,6,She must have worked really hard!,vp1,-5.235291481018066
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",situational inference,7,It sounds like she's always been disciplined.,vp1,-5.253359317779541
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",situational inference,8,What made her become a nun after that?,vp1,-5.03086519241333
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",situational inference,9,Is that why she came to have a strong faith in divine power?,vp1,-5.274878978729248
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",situational inference,10,That makes sense--being a nun requires a lot of dedication.,vp1,-5.245237350463867
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",event association,11,What subjects was she good at?,vp1,-5.133058547973633
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",event association,12,Do you know if she had a favorite subject?,vp1,-5.1378960609436035
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",event association,13,Did she go to a religious school?,vp1,-5.090925693511963
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",event association,14,I wonder if her education had an influence on her faith.,vp1,-5.059168815612793
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",event association,15,"High grades, holy habits.",vp1,-5.438979625701904
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",lexical overlap,1,How does she feel about turning 40?,vp2,-4.892892837524414
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",lexical overlap,2,"Forty is not an easy age, I can tell you that.",vp2,-4.9874420166015625
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",lexical overlap,3,"Well, they say life begins at 40!",vp2,-4.89424467086792
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",lexical overlap,4,What does turning 40 mean for her faith journey?,vp2,-5.005594253540039
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",lexical overlap,5,I guess 40 is the new holy.,vp2,-4.986177921295166
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",situational inference,6,"She looks so young, though!",vp2,-5.114406585693359
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",situational inference,7,How does her community celebrate milestones like this?,vp2,-5.183561325073242
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",situational inference,8,She must have so many stories and experiences by now.,vp2,-5.121171951293945
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",situational inference,9,"Does this mean she's now officially a ""seasoned"" nun?",vp2,-4.813870906829834
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",situational inference,10,Her mannerism came off as those of someone who's gone through more than that.,vp2,-5.219527244567871
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",event association,11,"I didn't know that, happy birthday to her!",vp2,-4.804849624633789
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",event association,12,She's in the prime of her life.,vp2,-5.117889881134033
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",event association,13,What has she accomplished by this point in her life?,vp2,-5.016719818115234
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",event association,14,I bet that's turning into a new chapter in her life.,vp2,-4.930639743804932
8,FALSE,"The nun, who used to get high grades in high school, has just turned 40.",event association,15,I hope she's having a joyful celebration!,vp2,-4.949179649353027
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",lexical overlap,1,"It wasn't just in high school, she did great in middle school, too.",vp1,-5.046266078948975
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",lexical overlap,2,How high are we talking about?,vp1,-5.1753058433532715
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",lexical overlap,3,Was it just in high school?,vp1,-5.306792736053467
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",lexical overlap,4,And she gets low grades?,vp1,-5.462155818939209
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",lexical overlap,5,"Well, the one who used to get high grades was her sister, not her.",vp1,-4.856747627258301
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",situational inference,6,She must have worked really hard!,vp1,-5.163365364074707
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",situational inference,7,It sounds like she's always been disciplined.,vp1,-5.324833869934082
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",situational inference,8,What made her become a nun after that?,vp1,-5.059641361236572
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",situational inference,9,Is that why she came to have a strong faith in divine power?,vp1,-5.261756420135498
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",situational inference,10,That makes sense--being a nun requires a lot of dedication.,vp1,-5.371318817138672
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",event association,11,What subjects was she good at?,vp1,-5.063931465148926
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",event association,12,Do you know if she had a favorite subject?,vp1,-5.102436542510986
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",event association,13,Did she go to a religious school?,vp1,-5.122514724731445
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",event association,14,I wonder if her education had an influence on her faith.,vp1,-5.052726745605469
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",event association,15,"High grades, holy habits.",vp1,-5.470715045928955
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",lexical overlap,1,How does she feel about turning 40?,vp2,-5.001768112182617
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",lexical overlap,2,"Forty is not an easy age, I can tell you that.",vp2,-5.123942852020264
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",lexical overlap,3,"Well, they say life begins at 40!",vp2,-5.020984172821045
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",lexical overlap,4,What does turning 40 mean for her faith journey?,vp2,-5.090826988220215
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",lexical overlap,5,I guess 40 is the new holy.,vp2,-5.12543249130249
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",situational inference,6,"She looks so young, though!",vp2,-5.1442484855651855
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",situational inference,7,How does her community celebrate milestones like this?,vp2,-5.272897720336914
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",situational inference,8,She must have so many stories and experiences by now.,vp2,-5.240379333496094
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",situational inference,9,"Does this mean she's now officially a ""seasoned"" nun?",vp2,-4.927922248840332
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",situational inference,10,Her mannerism came off as those of someone who's gone through more than that.,vp2,-5.3191447257995605
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",event association,11,"I didn't know that, happy birthday to her!",vp2,-4.904344081878662
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",event association,12,She's in the prime of her life.,vp2,-5.170598983764648
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",event association,13,What has she accomplished by this point in her life?,vp2,-5.157189846038818
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",event association,14,I bet that's turning into a new chapter in her life.,vp2,-5.034858703613281
8,TRUE,"The nun, who has just turned 40, used to get high grades in high school.",event association,15,I hope she's having a joyful celebration!,vp2,-5.097050666809082
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",lexical overlap,1,As if it's his first time to forget to do the laundry.,vp1,-5.013463973999023
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",lexical overlap,2,Does he ever do the laundry?,vp1,-5.2022929191589355
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",lexical overlap,3,"I get it, laundry piles up fast.",vp1,-5.305485248565674
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",lexical overlap,4,That's not the only thing he forgot to do.,vp1,-5.000730991363525
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",lexical overlap,5,"Doing the laundry is too boring for him, huh.",vp1,-5.405332088470459
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",situational inference,6,"Does he not know how to plan, even as an analyst?",vp1,-5.315916538238525
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",situational inference,7,"That's understandable, the market was skyrocketing yesterday.",vp1,-5.426657676696777
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",situational inference,8,"It's okay, he seemed quite distracted these days.",vp1,-5.496394157409668
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",situational inference,9,Did he get too busy with work?,vp1,-5.3110175132751465
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",situational inference,10,He seemed overwhelmed with work-related things.,vp1,-5.541677951812744
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",event association,11,He tends to overlook doing daily chores.,vp1,-5.630138874053955
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",event association,12,I hope he has other stuff to wear.,vp1,-5.496241092681885
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",event association,13,We should get a washing machine at the office for him.,vp1,-5.274549961090088
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",event association,14,He didn't have detergent in the first place.,vp1,-5.392687797546387
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",event association,15,I guess having clean clothes wasn't in his priority.,vp1,-5.448784351348877
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",lexical overlap,1,When did he move to the U.S.?,vp2,-5.110104084014893
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",lexical overlap,2,I didn't know he was Vietnamese.,vp2,-5.1351752281188965
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",lexical overlap,3,"Did his family immigrated to the U.S., too?",vp2,-5.3754658699035645
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",lexical overlap,4,That's why he was tuned into all the immigration laws.,vp2,-5.511974334716797
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",lexical overlap,5,That's why he speaks Vietnamese so fluently.,vp2,-5.358428955078125
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",situational inference,6,It's great of have people with a rich cultural background.,vp2,-5.630649089813232
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",situational inference,7,Diversity in the workplace is always a plus.,vp2,-5.263549327850342
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",situational inference,8,I thought he was born here because he doesn't have an accent!,vp2,-4.997093677520752
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",situational inference,9,Maybe that's why he has a different perspective than anybody else.,vp2,-5.37800407409668
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",situational inference,10,American dream!,vp2,-5.561080455780029
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",event association,11,Did he moved for work?,vp2,-5.520418167114258
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",event association,12,"Interesting upbringing, but it doesn't surprise me.",vp2,-5.426798343658447
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",event association,13,What kind of visa status does he have?,vp2,-5.1123366355896
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",event association,14,Does he have a green card?,vp2,-5.240571975708008
9,FALSE,"The analyst, who forgot to do the laundry, is a U.S. immigrant from Vietnam.",event association,15,He has a good combination of skills and experiences!,vp2,-5.458981037139893
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",lexical overlap,1,As if it's his first time to forget to do the laundry.,vp1,-4.890222072601318
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",lexical overlap,2,Does he ever do the laundry?,vp1,-5.066117763519287
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",lexical overlap,3,"I get it, laundry piles up fast.",vp1,-5.170112609863281
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",lexical overlap,4,That's not the only thing he forgot to do.,vp1,-4.879516124725342
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",lexical overlap,5,"Doing the laundry is too boring for him, huh.",vp1,-5.372495174407959
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",situational inference,6,"Does he not know how to plan, even as an analyst?",vp1,-5.237344741821289
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",situational inference,7,"That's understandable, the market was skyrocketing yesterday.",vp1,-5.318742752075195
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",situational inference,8,"It's okay, he seemed quite distracted these days.",vp1,-5.411517143249512
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",situational inference,9,Did he get too busy with work?,vp1,-5.13702392578125
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",situational inference,10,He seemed overwhelmed with work-related things.,vp1,-5.507290840148926
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",event association,11,He tends to overlook doing daily chores.,vp1,-5.615904808044434
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",event association,12,I hope he has other stuff to wear.,vp1,-5.394288539886475
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",event association,13,We should get a washing machine at the office for him.,vp1,-5.211970329284668
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",event association,14,He didn't have detergent in the first place.,vp1,-5.3592047691345215
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",event association,15,I guess having clean clothes wasn't in his priority.,vp1,-5.383064270019531
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",lexical overlap,1,When did he move to the U.S.?,vp2,-4.930880546569824
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",lexical overlap,2,I didn't know he was Vietnamese.,vp2,-5.077329635620117
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",lexical overlap,3,"Did his family immigrated to the U.S., too?",vp2,-5.189715385437012
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",lexical overlap,4,That's why he was tuned into all the immigration laws.,vp2,-5.467057228088379
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",lexical overlap,5,That's why he speaks Vietnamese so fluently.,vp2,-5.321788787841797
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",situational inference,6,It's great of have people with a rich cultural background.,vp2,-5.519911766052246
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",situational inference,7,Diversity in the workplace is always a plus.,vp2,-5.205385684967041
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",situational inference,8,I thought he was born here because he doesn't have an accent!,vp2,-4.9492974281311035
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",situational inference,9,Maybe that's why he has a different perspective than anybody else.,vp2,-5.347970485687256
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",situational inference,10,American dream!,vp2,-5.464048385620117
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",event association,11,Did he moved for work?,vp2,-5.438096046447754
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",event association,12,"Interesting upbringing, but it doesn't surprise me.",vp2,-5.400781154632568
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",event association,13,What kind of visa status does he have?,vp2,-5.070823669433594
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",event association,14,Does he have a green card?,vp2,-5.238556861877441
9,TRUE,"The analyst, who is a U.S. immigrant from Vietnam, forgot to do the laundry.",event association,15,He has a good combination of skills and experiences!,vp2,-5.3369975090026855
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",lexical overlap,1,Was he too busy to handle the lawn himself?,vp1,-5.196990013122559
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",lexical overlap,2,Why a teenager?,vp1,-5.180074691772461
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",lexical overlap,3,Did he know the teenager before hiring them?,vp1,-5.1276750564575195
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",lexical overlap,4,I guess he was trying to the teenager a chance to earn some money.,vp1,-4.983790397644043
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",lexical overlap,5,I didn’t know the soccer player needed someone to mow the lawn!,vp1,-4.666980266571045
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",situational inference,6,That makes sense given how busy he is.,vp1,-5.284137725830078
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",situational inference,7,Do they live nearby?,vp1,-5.341793060302734
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",situational inference,8,How did they make that arrangement in the first place?,vp1,-5.0822906494140625
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",situational inference,9,Was this part of a campaign for his sponsorship?,vp1,-5.221689701080322
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",situational inference,10,I hope that doesn't go against the law.,vp1,-5.17779016494751
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",event association,11,How did he find someone to do that chore?,vp1,-5.01826810836792
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",event association,12,"I already knew about that, but who exactly ended up doing the work?",vp1,-5.101881504058838
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",event association,13,That's one way to handle chores.,vp1,-5.21830415725708
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",event association,14,Do you know how much he's paying that kid?,vp1,-4.8097991943359375
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",event association,15,It's nice to offer young people opportunities.,vp1,-5.367514610290527
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",lexical overlap,1,Is there a reason why he prefers to sit on a blue couch?,vp2,-4.852924823760986
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",lexical overlap,2,"Well, it's actually a green couch.",vp2,-5.131948947906494
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",lexical overlap,3,"Not sitting, he just lied down.",vp2,-5.349244117736816
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",lexical overlap,4,Looks like someone's a big fan of couches.,vp2,-5.082588195800781
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",lexical overlap,5,"His hair, shirts, pants, and everything are blue.",vp2,-5.628018379211426
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",situational inference,6,He looks quite relaxed in that setting.,vp2,-5.212023735046387
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",situational inference,7,Is this a break from training?,vp2,-5.13839054107666
10,FALSE,"The soccer player, who hired a teenager to mow the lawn, is sitting on the blue couch.",situational inference,8,"Apparently, it's his pre-game ritual.",vp2,-5.178813934326172
